,CryoSleep,Age,VIP,Cabin_num,Cabin_side,Spendings,Cabin_deck_1,Cabin_deck_2,Cabin_deck_3,Cabin_deck_4,Cabin_deck_5,Cabin_deck_6,Cabin_deck_7,Cabin_deck_8,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,preds_xgb,preds_mlp
2328,False,41,False,1011,False,2402.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2329,False,28,False,1072,True,1473.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,False
2330,False,3,False,851,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2331,True,18,False,851,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2332,False,20,False,1074,True,2076.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2333,False,59,False,853,True,714.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,False,False
2334,True,52,False,328,True,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,True,True
2335,True,47,False,164,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2336,False,56,False,166,True,4320.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2337,False,24,False,1082,True,1149.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2338,False,13,False,855,True,893.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2339,False,15,False,329,True,980.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2340,False,40,False,1017,False,871.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2341,False,30,False,180,True,6329.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,False
2342,False,25,False,207,False,2819.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2343,False,10,False,1018,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2344,False,28,False,1020,False,1408.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,False,False
2345,False,36,False,160,False,3550.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
2346,False,12,False,865,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,False
2347,True,26,False,865,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2348,False,33,False,865,False,774.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2349,True,42,False,165,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2350,True,31,False,858,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2351,False,20,False,866,False,808.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2352,True,24,False,866,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2353,True,37,False,859,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2354,False,19,False,1088,True,2020.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2355,False,13,False,1089,True,1237.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2356,False,23,False,1022,False,658.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,True,False
2357,True,44,False,860,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2358,True,36,False,166,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2359,False,79,False,331,True,1625.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2360,True,1,False,861,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2361,False,12,False,861,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2362,False,8,False,861,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2363,False,10,False,861,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2364,False,3,False,861,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2365,False,37,False,1096,True,1385.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2366,True,43,False,49,True,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2367,True,38,False,49,True,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2368,False,33,False,49,True,8956.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2369,False,25,False,49,True,3576.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2370,False,42,False,1097,True,746.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2371,False,35,False,1025,False,1048.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2372,False,35,False,167,True,3331.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2373,False,30,False,167,True,2998.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
2374,True,33,False,167,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2375,False,30,False,338,False,642.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2376,True,23,False,863,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2377,True,13,False,864,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,True,True
2378,True,32,False,184,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2379,True,17,False,184,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2380,False,37,True,184,True,4469.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2381,False,49,False,184,True,2471.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
2382,False,53,False,335,True,2138.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False,False
2383,True,27,False,866,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2384,False,26,False,1103,True,1346.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2385,False,50,False,169,True,2384.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
2386,True,17,False,1103,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
2387,False,22,False,867,True,908.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2388,True,8,False,1027,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2389,False,42,False,341,False,954.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2390,True,30,False,1027,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2391,False,4,False,1027,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
2392,False,27,False,1028,False,1426.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False,False
2393,True,15,False,171,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2394,True,38,False,171,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2395,True,51,False,172,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2396,False,26,False,1031,False,2365.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2397,True,34,False,211,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2398,True,45,False,211,False,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2399,True,18,False,868,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2400,False,21,False,1107,True,661.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
2401,False,23,False,1108,True,953.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2402,True,24,False,1110,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2403,False,20,False,1033,False,1282.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2404,False,22,False,345,False,787.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,False,False
2405,False,13,False,339,True,983.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2406,True,42,False,346,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,True,True
2407,False,19,False,347,False,791.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2408,False,24,False,348,False,3458.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2409,False,45,False,1115,True,778.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
2410,False,35,False,1038,False,2174.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2411,False,16,False,1039,False,760.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2412,False,43,False,1119,True,1144.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2413,False,31,False,1120,True,1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2414,False,28,False,66,False,5053.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
2415,False,22,False,1040,False,1854.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2416,False,48,False,1042,False,1449.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2417,False,20,False,1043,False,722.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,True,False
2418,False,35,False,165,False,2384.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
2419,False,28,False,1128,True,716.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2420,False,19,False,1130,True,656.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
2421,False,45,False,352,False,6857.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,False,False
2422,False,16,False,353,False,1694.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2423,False,3,False,879,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2424,False,60,False,1133,True,690.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
2425,True,33,True,209,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2426,False,25,False,354,False,693.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False
2427,False,37,False,1049,False,873.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2428,False,51,False,1051,False,1820.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False,False
2429,True,29,False,883,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2430,True,39,False,1138,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2431,True,29,False,883,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2432,True,27,False,883,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2433,False,38,False,1139,True,2020.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2434,False,13,False,355,False,1603.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2435,False,33,False,1054,False,655.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,True,False
2436,True,45,False,886,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2437,False,0,False,886,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2438,True,18,False,888,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2439,True,0,False,888,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2440,False,38,False,1056,False,724.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2441,True,0,False,888,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2442,False,21,False,1057,False,639.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,True,False
2443,False,56,False,68,False,2917.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2444,False,38,False,69,False,1304.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
2445,False,35,False,1142,True,616.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False,False
2446,False,34,False,359,False,719.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,False,False
2447,False,15,False,892,False,744.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2448,False,22,False,348,True,659.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,True,False
2449,False,28,False,1148,True,2579.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2450,True,18,False,887,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2451,False,47,False,167,False,3809.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2452,True,23,False,177,True,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2453,True,44,False,1151,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2454,False,18,False,1151,True,1242.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2455,True,21,False,889,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2456,True,18,False,169,False,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2457,True,27,False,169,False,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2458,False,16,False,1152,True,1573.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2459,False,17,False,898,False,908.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2460,False,19,False,1064,False,1244.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2461,True,33,False,899,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2462,False,20,False,1065,False,694.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2463,True,10,False,901,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2464,False,6,False,901,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2465,True,0,False,901,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2466,True,0,False,901,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2467,True,4,False,901,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2468,True,28,False,189,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2469,True,27,False,1157,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2470,False,54,False,350,True,2104.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,False,False
2471,False,24,False,1066,False,1299.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2472,True,47,False,1066,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2473,True,16,False,1066,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2474,False,59,False,1066,False,1157.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False,False
2475,True,31,False,1066,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2476,True,28,False,362,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,True
2477,False,23,False,1162,True,809.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2478,False,19,False,1068,False,687.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,True,False
2479,True,18,False,896,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2480,False,28,False,1070,False,646.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,True,False
2481,False,13,False,1071,False,1132.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2482,True,33,False,366,False,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,True
2483,True,28,False,905,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2484,False,17,False,1074,False,2150.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2485,False,36,True,351,True,1299.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2486,False,29,True,1165,True,1681.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2487,False,18,False,909,False,810.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2488,True,37,False,910,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2489,False,36,False,215,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2490,True,44,False,177,True,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2491,False,21,False,1167,True,932.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2492,False,20,False,172,False,2579.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
2493,False,45,False,367,False,996.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2494,False,28,False,353,True,990.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2495,True,20,False,912,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2496,True,18,False,914,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2497,True,28,False,1170,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,True,True
2498,False,19,False,904,True,809.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2499,False,27,False,1173,True,692.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,False,False
2500,False,26,False,70,False,4846.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2501,False,29,False,1174,True,2259.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2502,False,18,False,354,True,1047.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2503,False,12,False,917,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False
2504,False,0,False,917,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2505,True,2,False,917,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2506,False,16,False,1081,False,717.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,True,False
2507,False,17,False,1082,False,1040.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2508,False,20,False,356,True,2071.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2509,True,30,False,369,False,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,True,True
2510,True,20,False,918,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2511,True,31,False,919,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2512,True,13,False,908,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2513,False,23,False,370,False,658.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False
2514,False,19,False,909,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2515,True,18,False,1176,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2516,True,50,False,358,True,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2517,False,43,False,180,True,4540.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2518,False,52,False,1177,True,1285.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2519,False,24,False,1085,False,1288.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2520,True,46,False,1086,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2521,True,25,False,191,True,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,True,True
2522,False,53,False,1181,True,1028.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2523,False,17,False,1089,False,2602.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2524,False,29,False,1182,True,1064.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2525,True,26,False,914,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2526,False,51,False,174,False,3889.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False
2527,False,20,False,361,True,1602.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2528,False,19,False,1184,True,632.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2529,False,59,False,181,True,3549.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
2530,False,23,False,181,True,1006.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False
2531,True,22,False,1095,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2532,False,21,False,373,False,1172.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2533,False,25,False,1190,True,1995.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2534,False,23,False,1191,True,644.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2535,True,15,False,923,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2536,False,20,False,1193,True,711.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,False,False
2537,False,22,False,1097,False,2008.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,True,False
2538,False,20,False,1098,False,762.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2539,False,35,False,374,False,4035.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False,False
2540,True,41,False,935,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2541,False,18,False,1196,True,1408.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2542,False,40,False,925,True,518.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,False
2543,True,25,False,1101,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2544,False,31,False,182,True,9110.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2545,False,47,False,364,True,789.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2546,True,29,False,1198,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2547,False,28,False,939,False,535.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,False
2548,False,18,False,1103,False,694.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,True,False
2549,False,19,False,1103,False,745.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2550,True,50,False,939,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2551,False,26,False,927,True,1764.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2552,False,29,False,365,True,1692.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False
2553,True,14,False,929,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2554,False,14,False,1202,True,878.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False
2555,False,0,False,940,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,True
2556,True,34,False,940,False,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2557,True,23,False,183,True,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2558,False,24,False,930,True,441.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2559,False,39,False,931,True,334.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,False,False
2560,True,22,False,932,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2561,False,23,False,942,False,1725.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2562,False,26,False,1110,False,1064.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,True,False
2563,False,42,False,197,True,2553.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False
2564,False,37,False,197,True,3093.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2565,False,45,False,197,True,20487.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False
2566,False,21,False,942,True,4178.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2567,False,42,False,944,True,723.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,False,False
2568,False,20,False,368,True,1048.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False
2569,False,61,False,945,True,705.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2570,False,0,False,1207,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2571,True,3,False,1207,True,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2572,True,18,False,1207,True,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,True,True
2573,True,44,False,947,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,True,True
2574,True,50,False,223,False,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True
2575,False,18,False,1116,False,946.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False,False
2576,False,0,False,1116,False,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,True,True
2577,False,58,False,948,True,885.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2578,False,50,False,950,False,809.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False
2579,False,43,False,1119,False,737.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,True,False
2580,False,21,False,951,False,5525.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,False
2581,False,30,False,1211,True,628.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,False,False
2582,True,20,False,951,True,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,True
2583,False,24,False,380,False,828.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,True,False
